seqname	start	end	strand	ENSID	gene_id	gene_name	hgnc_id	havana_gene
chrX	77825747	77899271	-	ENSG00000102158.22	ENSG00000102158.22	MAGT1	HGNC:28880	OTTHUMG00000021882.4
chrX	77899440	77907376	+	ENSG00000131174.7	ENSG00000131174.7	COX7B	HGNC:2291	OTTHUMG00000022718.5
chrX	77910690	78050395	+	ENSG00000165240.22	ENSG00000165240.22	ATP7A	HGNC:869	OTTHUMG00000021885.4
chrX	77910739	78129295	+	ENSG00000102144.15	ENSG00000102144.15	PGK1	HGNC:8896	OTTHUMG00000021888.3
chrX	77967949	77969638	-	ENSG00000226784.3	ENSG00000226784.3	PGAM4	HGNC:21731	OTTHUMG00000057865.4
chrX	78129748	78139650	-	ENSG00000187325.5	ENSG00000187325.5	TAF9B	HGNC:17306	OTTHUMG00000021887.2
chrX	78271468	78327691	-	ENSG00000173198.6	ENSG00000173198.6	CYSLTR1	HGNC:17451	OTTHUMG00000021889.2
chrX	78656068	78659328	-	ENSG00000179300.4	ENSG00000179300.4	RTL3	HGNC:22997	OTTHUMG00000021892.2
chrX	78747709	78758714	+	ENSG00000147145.14	ENSG00000147145.14	LPAR4	HGNC:4478	OTTHUMG00000021895.3
chrX	78945332	78963727	+	ENSG00000078589.13	ENSG00000078589.13	P2RY10	HGNC:19906	OTTHUMG00000021896.2
chrX	79144688	79175318	+	ENSG00000147138.3	ENSG00000147138.3	GPR174	HGNC:30245	OTTHUMG00000021898.2
chrX	79360384	79367667	-	ENSG00000078596.11	ENSG00000078596.11	ITM2A	HGNC:6173	OTTHUMG00000021900.2
chrX	80014753	80031774	+	ENSG00000122145.15	ENSG00000122145.15	TBX22	HGNC:11600	OTTHUMG00000021901.4
chrX	80335504	80445311	+	ENSG00000174016.11	ENSG00000174016.11	TENT5D	HGNC:28399	OTTHUMG00000021902.1
chrX	80669503	80809877	-	ENSG00000165288.11	ENSG00000165288.11	BRWD3	HGNC:17342	OTTHUMG00000021908.4
chrX	81113699	81201913	-	ENSG00000198157.11	ENSG00000198157.11	HMGN5	HGNC:8013	OTTHUMG00000021911.3
chrX	81202102	81298547	+	ENSG00000131171.13	ENSG00000131171.13	SH3BGRL	HGNC:10823	OTTHUMG00000021910.2
chrX	83508290	83512127	+	ENSG00000196767.9	ENSG00000196767.9	POU3F4	HGNC:9217	OTTHUMG00000021919.6
chrX	83861126	83886699	+	ENSG00000183035.13	ENSG00000183035.13	CYLC1	HGNC:2582	OTTHUMG00000021922.2
chrX	84058346	84206356	-	ENSG00000072133.12	ENSG00000072133.12	RPS6KA6	HGNC:10435	OTTHUMG00000021923.2
chrX	84317874	84502479	-	ENSG00000165259.14	ENSG00000165259.14	HDX	HGNC:26411	OTTHUMG00000021926.6
chrX	85003877	85093315	+	ENSG00000155008.16	ENSG00000155008.16	APOOL	HGNC:24009	OTTHUMG00000021930.3
chrX	85092284	85243911	-	ENSG00000184788.14	ENSG00000184788.14	SATL1	HGNC:27992	OTTHUMG00000021931.3
chrX	85243991	85273362	+	ENSG00000147180.17	ENSG00000147180.17	ZNF711	HGNC:13128	OTTHUMG00000021933.3
chrX	85277396	85379717	-	ENSG00000124429.18	ENSG00000124429.18	POF1B	HGNC:13711	OTTHUMG00000021934.5
chrX	85861180	86047561	-	ENSG00000188419.14	ENSG00000188419.14	CHM	HGNC:1940	OTTHUMG00000021937.7
chrX	86148451	86832604	+	ENSG00000126733.22	ENSG00000126733.22	DACH2	HGNC:16814	OTTHUMG00000021944.4
chrX	87517409	87670050	+	ENSG00000102271.14	ENSG00000102271.14	KLHL4	HGNC:6355	OTTHUMG00000021946.4
chrX	88747225	88754785	+	ENSG00000147183.10	ENSG00000147183.10	CPXCR1	HGNC:2332	OTTHUMG00000021950.2
chrX	89921908	89922883	+	ENSG00000153779.11	ENSG00000153779.11	TGIF2LX	HGNC:18570	OTTHUMG00000021954.4
chrX	91434595	91438584	+	ENSG00000174740.8	ENSG00000174740.8	PABPC5	HGNC:13629	OTTHUMG00000021959.2
chrX	91779261	92623230	+	ENSG00000102290.23	ENSG00000102290.23	PCDH11X	HGNC:8656	OTTHUMG00000021965.8
chrX	93670930	93673578	-	ENSG00000186310.10	ENSG00000186310.10	NAP1L3	HGNC:7639	OTTHUMG00000021974.3
chrX	93674013	93712274	+	ENSG00000179083.7	ENSG00000179083.7	FAM133A	HGNC:26748	OTTHUMG00000021975.2
chrX	96684712	97604997	+	ENSG00000147202.19	ENSG00000147202.19	DIAPH2	HGNC:2877	OTTHUMG00000022689.3
chrX	96883908	96885467	+	ENSG00000204086.4	ENSG00000204086.4	RPA4	HGNC:30305	OTTHUMG00000021987.1
chrX	100291644	100410273	-	ENSG00000165194.15	ENSG00000165194.15	PCDH19	HGNC:14270	OTTHUMG00000022000.5
chrX	100584936	100599885	+	ENSG00000000005.6	ENSG00000000005.6	TNMD	HGNC:17757	OTTHUMG00000022001.2
chrX	100627108	100639991	-	ENSG00000000003.16	ENSG00000000003.16	TSPAN6	HGNC:11858	OTTHUMG00000022002.2
chrX	100644195	100675788	+	ENSG00000102359.9	ENSG00000102359.9	SRPX2	HGNC:30668	OTTHUMG00000022003.4
chrX	100671783	100732123	-	ENSG00000102362.16	ENSG00000102362.16	SYTL4	HGNC:15588	OTTHUMG00000022004.1
chrX	100820391	100841520	+	ENSG00000101811.15	ENSG00000101811.15	CSTF2	HGNC:2484	OTTHUMG00000022709.3
chrX	100843324	100874359	-	ENSG00000007952.18	ENSG00000007952.18	NOX1	HGNC:7889	OTTHUMG00000022007.2
chrX	100913445	100929433	-	ENSG00000182489.9	ENSG00000182489.9	XKRX	HGNC:29845	OTTHUMG00000022010.4
chrX	100969708	100990831	+	ENSG00000174225.15	ENSG00000174225.15	ARL13A	HGNC:31709	OTTHUMG00000022013.6
chrX	101009346	101052116	-	ENSG00000188917.15	ENSG00000188917.15	TRMT2B	HGNC:25748	OTTHUMG00000022017.5
chrX	101078879	101096367	+	ENSG00000126950.8	ENSG00000126950.8	TMEM35A	HGNC:25864	OTTHUMG00000022016.2
chrX	101098188	101166126	+	ENSG00000102384.14	ENSG00000102384.14	CENPI	HGNC:3968	OTTHUMG00000022018.2
chrX	101219769	101264502	+	ENSG00000102385.13	ENSG00000102385.13	DRP2	HGNC:3032	OTTHUMG00000022020.3
chrX	101268253	101293057	-	ENSG00000102387.16	ENSG00000102387.16	TAF7L	HGNC:11548	OTTHUMG00000022021.2
chrX	101345661	101348742	-	ENSG00000126953.8	ENSG00000126953.8	TIMM8A	HGNC:11817	OTTHUMG00000022028.6
chrX	101349338	101390796	-	ENSG00000010671.18	ENSG00000010671.18	BTK	HGNC:1133	OTTHUMG00000022022.2
chrX	101390824	101396155	+	ENSG00000241343.10	ENSG00000241343.10	RPL36A	HGNC:10359	OTTHUMG00000022027.7
chrX	101391011	101412297	+	ENSG00000257529.5	ENSG00000257529.5	RPL36A-HNRNPH2	HGNC:48349	OTTHUMG00000170052.2
chrX	101393273	101408012	-	ENSG00000102393.15	ENSG00000102393.15	GLA	HGNC:4296	OTTHUMG00000022026.6
chrX	101408222	101414133	+	ENSG00000126945.9	ENSG00000126945.9	HNRNPH2	HGNC:5042	OTTHUMG00000022029.2
chrX	101418287	101533459	+	ENSG00000196440.12	ENSG00000196440.12	ARMCX4	HGNC:28615	OTTHUMG00000022030.8
chrX	101550547	101554700	+	ENSG00000126947.13	ENSG00000126947.13	ARMCX1	HGNC:18073	OTTHUMG00000022033.3
chrX	101615118	101618001	-	ENSG00000198960.11	ENSG00000198960.11	ARMCX6	HGNC:26094	OTTHUMG00000022034.3
chrX	101622797	101627843	+	ENSG00000102401.20	ENSG00000102401.20	ARMCX3	HGNC:24065	OTTHUMG00000022035.4
chrX	101655281	101659850	-	ENSG00000184867.14	ENSG00000184867.14	ARMCX2	HGNC:16869	OTTHUMG00000022038.4
chrX	101882288	101932031	-	ENSG00000166432.16	ENSG00000166432.16	ZMAT1	HGNC:29377	OTTHUMG00000022044.4
chrX	102125679	102140426	+	ENSG00000184905.9	ENSG00000184905.9	TCEAL2	HGNC:29818	OTTHUMG00000022048.4
chrX	102140476	102142970	-	ENSG00000204071.11	ENSG00000204071.11	TCEAL6	HGNC:24553	NA
chrX	102153708	102155977	-	ENSG00000184515.11	ENSG00000184515.11	BEX5	HGNC:27990	OTTHUMG00000022049.2
chrX	102215298	102229532	+	ENSG00000268235.9	ENSG00000268235.9	TCP11X1	HGNC:48369	OTTHUMG00000022051.4
chrX	102247167	102326722	+	ENSG00000269405.7	ENSG00000269405.7	NXF2	HGNC:8072	OTTHUMG00000189320.1
chrX	102360395	102440008	-	ENSG00000269437.8	ENSG00000269437.8	NXF2B	HGNC:23984	OTTHUMG00000154920.2
chrX	102360395	102471812	-	ENSG00000284800.2	ENSG00000284800.2	ENSG00000284800	NA	OTTHUMG00000152591.4
chrX	102456862	102471842	-	ENSG00000215029.12	ENSG00000215029.12	TCP11X2	HGNC:48335	OTTHUMG00000192406.2
chrX	102513682	102516739	-	ENSG00000158164.7	ENSG00000158164.7	TMSB15A	HGNC:30744	OTTHUMG00000022054.2
chrX	102599168	102604159	+	ENSG00000125962.16	ENSG00000125962.16	ARMCX5	HGNC:25772	OTTHUMG00000022062.3
chrX	102651092	102659083	+	ENSG00000198932.13	ENSG00000198932.13	GPRASP1	HGNC:24834	OTTHUMG00000022061.6
chrX	102712445	102717733	+	ENSG00000158301.20	ENSG00000158301.20	GPRASP2	HGNC:25169	OTTHUMG00000185178.1
chrX	102712495	102753530	+	ENSG00000286237.1	ENSG00000286237.1	ARMCX5-GPRASP2	HGNC:42000	OTTHUMG00000193744.1
chrX	102720688	102753540	+	ENSG00000198908.12	ENSG00000198908.12	GPRASP3	HGNC:29353	OTTHUMG00000022060.4
chrX	102937272	102938300	+	ENSG00000102128.8	ENSG00000102128.8	RAB40AL	HGNC:25410	OTTHUMG00000022084.2
chrX	103062651	103064171	-	ENSG00000133169.6	ENSG00000133169.6	BEX1	HGNC:1036	OTTHUMG00000022708.2
chrX	103075810	103093143	-	ENSG00000147206.17	ENSG00000147206.17	NXF3	HGNC:8073	OTTHUMG00000022088.3
chrX	103215108	103217246	+	ENSG00000102409.10	ENSG00000102409.10	BEX4	HGNC:25475	OTTHUMG00000022091.2
chrX	103252995	103255192	-	ENSG00000180964.17	ENSG00000180964.17	TCEAL8	HGNC:28683	OTTHUMG00000022094.3
chrX	103273691	103276750	-	ENSG00000204065.3	ENSG00000204065.3	TCEAL5	HGNC:22282	OTTHUMG00000022092.2
chrX	103309346	103311007	-	ENSG00000133134.12	ENSG00000133134.12	BEX2	HGNC:30933	OTTHUMG00000022095.3
chrX	103330229	103332326	+	ENSG00000182916.8	ENSG00000182916.8	TCEAL7	HGNC:28336	OTTHUMG00000022096.2
chrX	103356489	103358462	+	ENSG00000185222.10	ENSG00000185222.10	TCEAL9	HGNC:30084	OTTHUMG00000192586.2
chrX	103376395	103378164	+	ENSG00000166681.14	ENSG00000166681.14	BEX3	HGNC:13388	OTTHUMG00000022099.2
chrX	103499130	103519489	-	ENSG00000172476.4	ENSG00000172476.4	RAB40A	HGNC:18283	OTTHUMG00000022100.2
chrX	103576231	103587729	+	ENSG00000133142.19	ENSG00000133142.19	TCEAL4	HGNC:26121	OTTHUMG00000022103.8
chrX	103607451	103629690	+	ENSG00000196507.11	ENSG00000196507.11	TCEAL3	HGNC:28247	OTTHUMG00000022106.2
chrX	103628704	103630953	+	ENSG00000172465.14	ENSG00000172465.14	TCEAL1	HGNC:11616	OTTHUMG00000022699.2
chrX	103675496	103688158	-	ENSG00000123562.18	ENSG00000123562.18	MORF4L2	HGNC:16849	OTTHUMG00000022104.3
chrX	103710909	103714032	+	ENSG00000179363.7	ENSG00000179363.7	TMEM31	HGNC:28601	OTTHUMG00000022109.2
chrX	103773718	103792619	+	ENSG00000123560.14	ENSG00000123560.14	PLP1	HGNC:9086	OTTHUMG00000022111.6
chrX	103822327	103832257	-	ENSG00000123570.4	ENSG00000123570.4	RAB9B	HGNC:14090	OTTHUMG00000022112.2
chrX	103918896	103966712	+	ENSG00000158427.15	ENSG00000158427.15	TMSB15B	HGNC:28612	OTTHUMG00000022117.6
chrX	104011147	104013708	-	ENSG00000123569.10	ENSG00000123569.10	H2BW1	HGNC:27252	OTTHUMG00000022120.3
chrX	104039956	104042454	+	ENSG00000101812.15	ENSG00000101812.15	H2BW2	HGNC:27867	OTTHUMG00000022122.2
chrX	104063871	104076236	-	ENSG00000269226.8	ENSG00000269226.8	TMSB15C	HGNC:55173	OTTHUMG00000188508.2
chrX	104099214	104157009	-	ENSG00000269743.3	ENSG00000269743.3	SLC25A53	HGNC:31894	OTTHUMG00000022124.4
chrX	104112131	104115842	+	ENSG00000166707.12	ENSG00000166707.12	ZCCHC18	HGNC:32459	OTTHUMG00000022123.6
chrX	104166453	104195902	+	ENSG00000123575.9	ENSG00000123575.9	FAM199X	HGNC:25195	OTTHUMG00000022126.2
chrX	104250038	104254933	-	ENSG00000123576.5	ENSG00000123576.5	ESX1	HGNC:14865	OTTHUMG00000022125.2
chrX	104566199	105767829	+	ENSG00000189108.14	ENSG00000189108.14	IL1RAPL2	HGNC:5997	OTTHUMG00000022141.2
chrX	105218929	105220694	-	ENSG00000268629.8	ENSG00000268629.8	TEX13A	HGNC:11735	OTTHUMG00000022133.4
chrX	105822539	105958610	+	ENSG00000123572.17	ENSG00000123572.17	NRK	HGNC:25391	OTTHUMG00000022143.10
chrX	106032435	106038727	-	ENSG00000123561.15	ENSG00000123561.15	SERPINA7	HGNC:11583	OTTHUMG00000022144.3
chrX	106168305	106208956	+	ENSG00000157502.13	ENSG00000157502.13	PWWP3B	HGNC:26583	OTTHUMG00000022146.1
chrX	106611930	106679439	+	ENSG00000147231.14	ENSG00000147231.14	RADX	HGNC:25486	OTTHUMG00000022150.4
chrX	106693794	106797016	+	ENSG00000133135.14	ENSG00000133135.14	RNF128	HGNC:21153	OTTHUMG00000022151.3
chrX	106802673	106876150	+	ENSG00000133138.20	ENSG00000133138.20	TBC1D8B	HGNC:24715	OTTHUMG00000022152.5
chrX	106813871	107000212	-	ENSG00000133131.15	ENSG00000133131.15	MORC4	HGNC:23485	OTTHUMG00000022155.5
chrX	106900063	106903341	-	ENSG00000147223.6	ENSG00000147223.6	RIPPLY1	HGNC:25117	OTTHUMG00000022153.3
chrX	106900164	106930861	+	ENSG00000165376.12	ENSG00000165376.12	CLDN2	HGNC:2041	OTTHUMG00000022154.2
chrX	107052095	107118823	-	ENSG00000089682.18	ENSG00000089682.18	RBM41	HGNC:25617	OTTHUMG00000022156.4
chrX	107123427	107206433	-	ENSG00000198088.10	ENSG00000198088.10	NUP62CL	HGNC:25960	OTTHUMG00000022159.4
chrX	107206611	107244247	+	ENSG00000080572.14	ENSG00000080572.14	DNAAF6	HGNC:28570	OTTHUMG00000022160.3
chrX	107449652	107605255	+	ENSG00000147234.11	ENSG00000147234.11	FRMPD3	HGNC:29382	OTTHUMG00000022165.2
chrX	107628428	107651993	+	ENSG00000147224.13	ENSG00000147224.13	PRPS1	HGNC:9462	OTTHUMG00000022167.3
chrX	107713221	107777342	-	ENSG00000157514.18	ENSG00000157514.18	TSC22D3	HGNC:3051	OTTHUMG00000022168.3
chrX	107774899	107795829	+	ENSG00000170935.8	ENSG00000170935.8	NCBP2L	HGNC:31795	OTTHUMG00000022169.6
chrX	107825755	107931637	+	ENSG00000080561.14	ENSG00000080561.14	MID2	HGNC:7096	OTTHUMG00000022171.4
chrX	107980864	107982370	-	ENSG00000170925.3	ENSG00000170925.3	TEX13B	HGNC:11736	OTTHUMG00000022174.1
chrX	108044970	108079184	+	ENSG00000101842.14	ENSG00000101842.14	VSIG1	HGNC:28675	OTTHUMG00000022175.3
chrX	108084207	108091549	-	ENSG00000101843.19	ENSG00000101843.19	PSMD10	HGNC:9555	OTTHUMG00000022177.3
chrX	108091668	108154671	+	ENSG00000101844.18	ENSG00000101844.18	ATG4A	HGNC:16489	OTTHUMG00000022176.9
chrX	108155607	108439497	-	ENSG00000197565.17	ENSG00000197565.17	COL4A6	HGNC:2208	OTTHUMG00000022179.3
chrX	108439838	108697545	+	ENSG00000188153.14	ENSG00000188153.14	COL4A5	HGNC:2207	OTTHUMG00000022182.6
chrX	108719946	108736563	-	ENSG00000133124.12	ENSG00000133124.12	IRS4	HGNC:6128	OTTHUMG00000022181.1
chrX	109372906	109482086	-	ENSG00000101890.5	ENSG00000101890.5	GUCY2F	HGNC:4691	OTTHUMG00000022184.2
chrX	109535781	109544698	+	ENSG00000101888.12	ENSG00000101888.12	NXT2	HGNC:18151	OTTHUMG00000022185.2
chrX	109623700	109625172	-	ENSG00000176076.7	ENSG00000176076.7	KCNE5	HGNC:6241	OTTHUMG00000022189.1
chrX	109624244	109733403	-	ENSG00000068366.21	ENSG00000068366.21	ACSL4	HGNC:3571	OTTHUMG00000022190.8
chrX	110002631	110184247	+	ENSG00000157600.13	ENSG00000157600.13	TMEM164	HGNC:26217	OTTHUMG00000022192.3
chrX	110194186	110440318	-	ENSG00000101935.13	ENSG00000101935.13	AMMECR1	HGNC:467	OTTHUMG00000022197.4
chrX	110346103	110440372	-	ENSG00000133136.6	ENSG00000133136.6	GNG5B	HGNC:24826	NA
chrX	110358848	110456334	+	ENSG00000243978.9	ENSG00000243978.9	RTL9	HGNC:29245	OTTHUMG00000022196.5
chrX	110520896	110523021	+	ENSG00000225366.6	ENSG00000225366.6	CRIPTO3	HGNC:11703	OTTHUMG00000022195.3
chrX	110673856	110795819	-	ENSG00000101938.15	ENSG00000101938.15	CHRDL1	HGNC:29861	OTTHUMG00000022199.4
chrX	110944285	111227361	+	ENSG00000077264.17	ENSG00000077264.17	PAK3	HGNC:8592	OTTHUMG00000022202.5
chrX	111245099	111270483	-	ENSG00000077274.9	ENSG00000077274.9	CAPN6	HGNC:1483	OTTHUMG00000022203.2
chrX	111293779	111412429	-	ENSG00000077279.21	ENSG00000077279.21	DCX	HGNC:2714	OTTHUMG00000022204.8
chrX	111511645	111522399	+	ENSG00000260802.2	ENSG00000260802.2	SERTM2	HGNC:48576	OTTHUMG00000173027.4
chrX	111665811	111760649	+	ENSG00000101901.13	ENSG00000101901.13	ALG13	HGNC:30881	OTTHUMG00000022209.17
chrX	111768011	112082776	-	ENSG00000072315.4	ENSG00000072315.4	TRPC5	HGNC:12337	OTTHUMG00000022212.1
chrX	111876051	111903990	+	ENSG00000204025.8	ENSG00000204025.8	TRPC5OS	HGNC:40593	OTTHUMG00000022211.3
chrX	112083016	112457514	+	ENSG00000187823.4	ENSG00000187823.4	RTL4	HGNC:25214	OTTHUMG00000159706.1
chrX	112630648	112680054	-	ENSG00000182508.14	ENSG00000182508.14	LHFPL1	HGNC:6587	OTTHUMG00000022214.2
chrX	112774503	112840831	-	ENSG00000126016.17	ENSG00000126016.17	AMOT	HGNC:17810	OTTHUMG00000022216.4
chrX	114584078	114910061	+	ENSG00000147246.10	ENSG00000147246.10	HTR2C	HGNC:5295	OTTHUMG00000022226.4
chrX	115003975	115019977	-	ENSG00000123496.8	ENSG00000123496.8	IL13RA2	HGNC:5975	OTTHUMG00000022229.3
chrX	115110616	115234096	-	ENSG00000130224.15	ENSG00000130224.15	LRCH2	HGNC:29292	OTTHUMG00000022233.4
chrX	115189410	115192868	+	ENSG00000175718.10	ENSG00000175718.10	RBMXL3	HGNC:26859	OTTHUMG00000022230.3
chrX	115289715	115307563	+	ENSG00000102021.11	ENSG00000102021.11	LUZP4	HGNC:24971	OTTHUMG00000022234.3
chrX	115561174	115650861	+	ENSG00000102024.19	ENSG00000102024.19	PLS3	HGNC:9091	OTTHUMG00000022237.10
chrX	116170744	116174974	+	ENSG00000180772.8	ENSG00000180772.8	AGTR2	HGNC:338	OTTHUMG00000022243.2
chrX	116436606	116461458	+	ENSG00000268104.3	ENSG00000268104.3	SLC6A14	HGNC:11047	OTTHUMG00000022245.4
chrX	116461686	116462976	-	ENSG00000204019.5	ENSG00000204019.5	CT83	HGNC:33494	OTTHUMG00000022244.2
chrX	117897813	118117340	-	ENSG00000003096.15	ENSG00000003096.15	KLHL13	HGNC:22931	OTTHUMG00000022252.4
chrX	118346073	118449961	+	ENSG00000131725.14	ENSG00000131725.14	WDR44	HGNC:30512	OTTHUMG00000022254.2
chrX	118495815	118686163	+	ENSG00000147251.16	ENSG00000147251.16	DOCK11	HGNC:23483	OTTHUMG00000022256.4
chrX	118632375	118634616	-	ENSG00000230399.2	ENSG00000230399.2	RBBP8P1	HGNC:39583	OTTHUMG00000022255.1
chrX	118727133	118794535	+	ENSG00000131724.11	ENSG00000131724.11	IL13RA1	HGNC:5974	OTTHUMG00000022258.4
chrX	118823824	118826968	+	ENSG00000174460.4	ENSG00000174460.4	ZCCHC12	HGNC:27273	OTTHUMG00000022261.2
chrX	118974614	119022925	+	ENSG00000175556.18	ENSG00000175556.18	LONRF3	HGNC:21152	OTTHUMG00000022262.7
chrX	119072993	119076765	+	ENSG00000277535.4	ENSG00000277535.4	CT47C1	HGNC:53820	OTTHUMG00000188075.2
chrX	119078635	119150579	-	ENSG00000250423.3	ENSG00000250423.3	KIAA1210	HGNC:29218	OTTHUMG00000162980.2
chrX	119236245	119244466	+	ENSG00000101856.10	ENSG00000101856.10	PGRMC1	HGNC:16090	OTTHUMG00000022268.2
chrX	119399336	119454478	+	ENSG00000077713.19	ENSG00000077713.19	SLC25A43	HGNC:30557	OTTHUMG00000022272.2
chrX	119468422	119471396	+	ENSG00000005022.6	ENSG00000005022.6	SLC25A5	HGNC:10991	OTTHUMG00000022715.3
chrX	119474802	119591083	+	ENSG00000077721.17	ENSG00000077721.17	UBE2A	HGNC:12472	OTTHUMG00000022275.5
chrX	119538149	119565409	-	ENSG00000018610.15	ENSG00000018610.15	STEEP1	HGNC:26239	OTTHUMG00000022276.7
chrX	119588337	119606443	-	ENSG00000186416.18	ENSG00000186416.18	NKRF	HGNC:19374	OTTHUMG00000022277.3
chrX	119615724	119693370	-	ENSG00000125354.24	ENSG00000125354.24	SEPTIN6	HGNC:15848	OTTHUMG00000022280.6
chrX	119758588	119760202	+	ENSG00000187808.5	ENSG00000187808.5	SOWAHD	HGNC:32960	OTTHUMG00000159606.2
chrX	119786504	119791630	-	ENSG00000198918.8	ENSG00000198918.8	RPL39	HGNC:10350	OTTHUMG00000022278.2
chrX	119834022	119852998	-	ENSG00000125351.14	ENSG00000125351.14	UPF3B	HGNC:20439	OTTHUMG00000022282.2
chrX	119870475	119871733	-	ENSG00000125352.6	ENSG00000125352.6	RNF113A	HGNC:12974	OTTHUMG00000022283.2
chrX	119871832	119876662	+	ENSG00000125356.7	ENSG00000125356.7	NDUFA1	HGNC:7683	OTTHUMG00000022287.2
chrX	119895837	119920716	+	ENSG00000186471.13	ENSG00000186471.13	AKAP14	HGNC:24061	OTTHUMG00000022285.2
chrX	119920672	119943751	-	ENSG00000101882.10	ENSG00000101882.10	NKAP	HGNC:29873	OTTHUMG00000022284.5
chrX	119942834	119992838	+	ENSG00000282933.4	ENSG00000282933.4	RHOXF1P3	HGNC:51612	OTTHUMG00000191483.3
chrX	120072264	120077690	-	ENSG00000203989.5	ENSG00000203989.5	RHOXF2B	HGNC:33519	OTTHUMG00000022288.4
chrX	120109051	120245267	-	ENSG00000101883.6	ENSG00000101883.6	RHOXF1	HGNC:29993	NA
chrX	120158613	120165630	+	ENSG00000131721.6	ENSG00000131721.6	RHOXF2	HGNC:30011	OTTHUMG00000022296.4
chrX	120250752	120258398	+	ENSG00000177485.7	ENSG00000177485.7	ZBTB33	HGNC:16682	OTTHUMG00000171159.5
chrX	120258650	120311556	-	ENSG00000125355.16	ENSG00000125355.16	TMEM255A	HGNC:26086	OTTHUMG00000022298.3
chrX	120362085	120383249	+	ENSG00000101892.12	ENSG00000101892.12	ATP1B4	HGNC:808	OTTHUMG00000022299.2
chrX	120426148	120469365	-	ENSG00000005893.17	ENSG00000005893.17	LAMP2	HGNC:6501	OTTHUMG00000022301.5
chrX	120505920	120604074	-	ENSG00000158290.19	ENSG00000158290.19	CUL4B	HGNC:2555	OTTHUMG00000022302.4
chrX	120594010	120621159	+	ENSG00000232119.8	ENSG00000232119.8	MCTS1	HGNC:23357	OTTHUMG00000022303.3
chrX	120625674	120630054	-	ENSG00000171155.8	ENSG00000171155.8	C1GALT1C1	HGNC:24338	OTTHUMG00000022305.2
chrX	120872607	120875866	-	ENSG00000236446.4	ENSG00000236446.4	CT47B1	HGNC:33293	OTTHUMG00000187483.3
chrX	120877496	120878924	-	ENSG00000278646.1	ENSG00000278646.1	ENSG00000278646	NA	OTTHUMG00000188842.1
chrX	120930250	120932301	-	ENSG00000226685.4	ENSG00000226685.4	CT47A12	HGNC:33292	OTTHUMG00000188843.2
chrX	120933840	120937158	-	ENSG00000226929.3	ENSG00000226929.3	CT47A11	HGNC:27397	OTTHUMG00000022310.2
chrX	120938701	120942023	-	ENSG00000224089.3	ENSG00000224089.3	CT47A10	HGNC:33291	OTTHUMG00000022309.2
chrX	120943561	120946883	-	ENSG00000226600.3	ENSG00000226600.3	CT47A9	HGNC:33290	OTTHUMG00000022319.2
chrX	120948422	120951744	-	ENSG00000230347.5	ENSG00000230347.5	CT47A8	HGNC:33289	OTTHUMG00000022318.2
chrX	120953282	120956600	-	ENSG00000228517.3	ENSG00000228517.3	CT47A7	HGNC:33288	OTTHUMG00000022317.2
chrX	120958165	120961487	-	ENSG00000226023.6	ENSG00000226023.6	CT47A6	HGNC:33287	OTTHUMG00000022316.2
chrX	120963026	120966348	-	ENSG00000237957.6	ENSG00000237957.6	CT47A5	HGNC:33286	OTTHUMG00000022315.2
chrX	120967886	120971208	-	ENSG00000230594.3	ENSG00000230594.3	CT47A4	HGNC:33285	OTTHUMG00000022314.2
chrX	120972746	120976068	-	ENSG00000236126.3	ENSG00000236126.3	CT47A3	HGNC:33284	OTTHUMG00000022313.2
chrX	120977606	120980928	-	ENSG00000242362.2	ENSG00000242362.2	CT47A2	HGNC:33283	OTTHUMG00000022312.2
chrX	120982476	120985760	-	ENSG00000236371.6	ENSG00000236371.6	CT47A1	HGNC:33282	OTTHUMG00000022311.3
chrX	121047610	121050094	+	ENSG00000182890.5	ENSG00000182890.5	GLUD2	HGNC:4336	OTTHUMG00000022320.2
chrX	123184153	123490915	+	ENSG00000125675.20	ENSG00000125675.20	GRIA3	HGNC:4573	OTTHUMG00000022685.4
chrX	123600561	123733056	-	ENSG00000125676.20	ENSG00000125676.20	THOC2	HGNC:19073	OTTHUMG00000022334.22
chrX	123859712	123913972	+	ENSG00000101966.14	ENSG00000101966.14	XIAP	HGNC:592	OTTHUMG00000022336.8
chrX	123960212	124422664	+	ENSG00000101972.20	ENSG00000101972.20	STAG2	HGNC:11355	OTTHUMG00000022725.13
chrX	124227868	124373197	+	ENSG00000183918.18	ENSG00000183918.18	SH2D1A	HGNC:10820	OTTHUMG00000022344.6
chrX	124246249	124336863	+	ENSG00000282419.3	ENSG00000282419.3	TEX13D	HGNC:52278	OTTHUMG00000190648.5
chrX	124375903	125204312	-	ENSG00000009694.14	ENSG00000009694.14	TENM1	HGNC:8117	OTTHUMG00000022721.1
chrX	125319871	125325216	+	ENSG00000282815.2	ENSG00000282815.2	TEX13C	HGNC:52277	OTTHUMG00000191426.1
chrX	126163499	126166289	-	ENSG00000198354.7	ENSG00000198354.7	DCAF12L2	HGNC:32950	OTTHUMG00000022348.3
chrX	126549383	126552814	-	ENSG00000198889.5	ENSG00000198889.5	DCAF12L1	HGNC:29395	OTTHUMG00000022353.3
chrX	126819729	126821786	+	ENSG00000183631.5	ENSG00000183631.5	PRR32	HGNC:34498	OTTHUMG00000022355.2
